,Fase,Gênero,Instituição de ensino,IAA,IEG,IPS,IDA,Matem,Portug,Inglês,IPV,IAN,Idade,IPP,Defasagem,Status_entrada,INDE
1108,1,Feminino,Pública,0.0,10.0,0.06269999999999999,9.8,10.0,9.5,0.0,8.95,5.0,0.0,9.21875,-1.0,1,7.788875
1125,1,Feminino,Pública,9.0,9.1,0.07519999999999999,6.5,5.7,7.2,0.0,7.78,5.0,123.0,7.5,-1.0,1,7.5682
1126,1,Masculino,Pública,8.0,8.8,0.07519999999999999,5.9,4.8,7.0,0.0,7.006666667,5.0,0.0,6.666666667,-1.0,1,7.0602
1127,1,Masculino,Pública,8.5,9.5,0.07519999999999999,6.0,5.7,6.2,0.0,7.563333333,5.0,123.0,7.291666667,-1.0,1,7.434033333
1137,1,Feminino,Pública,9.0,9.3,0.050199999999999995,8.0,6.5,9.5,0.0,8.503333333,5.0,0.0,9.21875,-1.0,1,7.984741667
1144,1,Masculino,Pública,9.0,9.9,0.07519999999999999,7.4,7.5,7.2,0.0,8.223333333,5.0,0.0,7.708333333,-1.0,1,8.0177
1143,1,Masculino,Pública,9.0,9.3,0.07519999999999999,7.0,6.3,7.7,0.0,7.836666667,10.0,123.0,7.916666667,0.0,1,8.2712
1142,1,Feminino,Pública,10.0,8.7,0.07519999999999999,6.2,4.3,8.0,0.0,8.893333333,10.0,0.0,8.333333333,0.0,1,8.3342
1141,1,Feminino,Pública,10.0,7.2,0.07519999999999999,3.3,1.8,4.7,0.0,8.003333333,5.0,0.0,7.8125,-1.0,1,6.724116667
1140,1,Masculino,Pública,10.0,9.3,0.07519999999999999,6.6,5.8,7.3,0.0,8.06,5.0,123.0,7.8125,-1.0,1,7.81545
1139,1,Masculino,Pública,8.0,9.9,0.07519999999999999,6.2,6.0,6.3,0.0,8.056666667,5.0,123.0,8.125,-2.0,1,7.686033333
1138,1,Feminino,Privada,8.0,9.3,0.07519999999999999,6.5,7.5,5.5,0.0,8.17,5.0,0.0,8.90625,-1.0,1,7.736825
1136,1,Masculino,Pública,9.0,8.4,0.07519999999999999,6.7,5.0,8.3,0.0,8.17,5.0,0.0,8.59375,-1.0,1,7.655575
1128,1,Feminino,Pública,9.0,8.9,0.07519999999999999,7.9,7.0,8.8,0.0,9.006666667,5.0,123.0,8.125,-1.0,1,8.126033333
1135,1,Feminino,Pública,0.0,9.6,0.0377,8.0,9.0,7.0,0.0,8.336666667,5.0,0.0,9.0625,-1.0,1,6.970583333
1134,1,Feminino,Pública,8.0,9.3,0.07519999999999999,6.0,4.2,7.8,0.0,8.336666667,10.0,123.0,8.4375,0.0,1,8.123283333
1133,1,Masculino,Pública,7.9,7.4,0.07519999999999999,8.9,9.2,8.5,0.0,8.28,5.0,0.0,9.0625,-1.0,1,7.85605
1132,1,Feminino,Pública,9.5,10.0,0.07519999999999999,6.8,5.2,8.3,0.0,8.67,10.0,0.0,8.4375,0.0,1,8.62995
1131,1,Feminino,Privada,10.0,8.7,0.050199999999999995,7.8,7.8,7.7,0.0,8.67,5.0,0.0,9.53125,-1.0,1,7.979325
1130,1,Masculino,Pública,0.0,8.3,0.07519999999999999,5.8,4.0,7.5,0.0,7.78,10.0,0.0,7.708333333,0.0,1,6.888833333
1129,1,Masculino,Pública,7.5,9.0,0.07519999999999999,8.3,7.8,8.7,0.0,8.393333333,5.0,0.0,8.333333333,-1.0,1,7.9642
1023,0,Feminino,Pública,9.0,9.2,0.07519999999999999,8.7,9.5,7.8,0.0,10.01,5.0,123.0,7.5,-1.0,1,8.4742
1022,0,Masculino,Pública,0.0,8.7,0.0252,6.2,6.2,6.2,0.0,8.665,5.0,0.0,5.3125,-1.0,1,5.99625
1021,0,Masculino,Pública,8.5,10.0,0.07519999999999999,6.3,6.5,6.0,0.0,5.85,5.0,0.0,5.625,-2.0,1,7.0847
898,0,Masculino,Pública,9.5,10.0,0.0689,8.5,9.0,8.0,0.0,10.01,10.0,0.0,7.5,0.0,1,9.0912
916,0,Masculino,Pública,0.0,8.1,0.0377,9.3,9.3,9.2,0.0,7.946666667,10.0,123.0,8.125,0.0,1,7.248833333
915,0,Feminino,Pública,9.0,9.3,0.07519999999999999,6.4,6.0,6.8,0.0,7.836666667,10.0,123.0,7.8125,0.0,1,8.140783333
914,0,Masculino,Pública,7.9,9.1,0.0252,7.6,7.5,7.6,0.0,5.84,5.0,0.0,5.0,-2.0,1,6.5418
913,0,Masculino,Pública,8.4,7.5,0.0252,6.6,6.8,6.3,0.0,6.01,5.0,123.0,5.625,-1.0,1,6.1683
912,0,Feminino,Pública,10.0,9.6,0.050199999999999995,7.8,7.7,7.8,0.0,9.01,10.0,123.0,7.5,0.0,1,8.5242
911,0,Masculino,Pública,10.0,9.3,0.0252,3.9,4.5,3.3,0.0,6.5,2.5,0.0,5.3125,-3.0,1,5.97345
910,0,Masculino,Pública,0.0,7.8,0.0377,8.3,8.8,7.8,0.0,8.18,5.0,0.0,5.625,-2.0,1,6.2955
909,0,Feminino,Pública,0.0,9.1,0.0377,7.1,7.3,6.8,0.0,9.01,5.0,0.0,7.5,-2.0,1,6.659
908,0,Masculino,Pública,8.5,8.7,0.0377,7.5,7.7,7.3,0.0,8.595,5.0,0.0,6.25,-2.0,1,7.3112
907,0,Feminino,Pública,9.5,8.2,0.0377,6.0,6.3,5.7,0.0,8.67,10.0,0.0,5.625,0.0,1,7.4637
906,0,Feminino,Pública,9.0,9.8,0.09380000000000001,7.8,8.0,7.5,0.0,8.67,10.0,0.0,8.125,0.0,1,8.8947
905,0,Masculino,Pública,10.0,9.8,0.0377,9.5,9.3,9.6,0.0,9.34,10.0,0.0,7.5,0.0,1,8.8452
904,0,Masculino,Pública,9.0,9.8,0.0377,9.4,9.7,9.0,0.0,10.01,5.0,123.0,8.125,-1.0,1,8.4217
903,0,Feminino,Pública,9.0,8.5,0.0377,7.9,8.2,7.5,0.0,8.01,5.0,0.0,5.625,-1.0,1,7.2117
902,0,Masculino,Pública,0.0,8.1,0.07519999999999999,6.5,7.2,5.7,0.0,3.32,5.0,123.0,6.5625,-1.0,1,5.48225
901,0,Masculino,Pública,0.0,7.9,0.0626,7.3,6.8,7.7,0.0,6.265,5.0,0.0,6.5625,-1.0,1,6.06525
900,0,Masculino,Pública,10.0,8.0,0.07519999999999999,8.3,8.5,8.0,0.0,8.34,10.0,123.0,6.875,0.0,1,8.3577
917,0,Masculino,Pública,9.5,9.4,0.07519999999999999,8.3,7.5,9.0,0.0,7.056666667,5.0,0.0,6.875,-1.0,1,7.831033333
918,0,Feminino,Pública,10.0,10.0,0.056299999999999996,9.3,9.3,9.3,0.0,7.833333333,5.0,123.0,7.5,-1.0,1,8.239866667
919,0,Masculino,Pública,9.5,9.0,0.07519999999999999,8.4,8.1,8.7,0.0,8.113333333,5.0,0.0,8.125,-1.0,1,8.117366667
929,0,Masculino,Pública,7.0,9.8,0.0689,7.4,7.2,7.5,0.0,8.34,10.0,123.0,7.5,0.0,1,8.2372
936,0,Masculino,Pública,0.0,7.2,0.07519999999999999,6.9,6.7,7.0,0.0,9.84,5.0,0.0,7.5,-2.0,1,6.78
935,0,Masculino,Pública,9.5,9.0,0.0438,8.2,8.3,8.0,0.0,8.59,5.0,123.0,7.5,-1.0,1,7.7862
934,0,Feminino,Pública,9.0,7.8,0.043899999999999995,7.3,6.7,7.8,0.0,8.08,5.0,123.0,6.875,-2.0,1,7.1527
933,0,Feminino,Pública,7.0,9.4,0.07519999999999999,6.3,6.2,6.3,0.0,7.175,5.0,0.0,5.625,-1.0,1,7.0797
932,0,Feminino,Privada,0.0,8.7,0.07519999999999999,9.1,9.0,9.2,0.0,8.925,5.0,0.0,6.875,-2.0,1,7.2845
931,0,Masculino,Pública,9.0,8.3,0.07519999999999999,7.6,7.3,7.8,0.0,8.25,5.0,0.0,6.25,-1.0,1,7.5972
930,0,Masculino,Pública,9.5,8.8,0.0252,8.0,8.3,7.7,0.0,9.34,5.0,123.0,7.5,-1.0,1,7.6802
928,0,Masculino,Pública,9.0,6.7,0.0252,3.4,3.7,3.0,0.0,7.01,5.0,0.0,5.3125,-2.0,1,5.59545
920,0,Masculino,Pública,7.5,9.2,0.07519999999999999,8.6,7.7,9.4,0.0,6.95,10.0,123.0,7.5,0.0,1,8.1922
927,0,Masculino,Pública,9.5,9.6,0.06269999999999999,6.7,6.7,6.7,0.0,8.085,5.0,123.0,6.875,-2.0,1,7.6417
926,0,Masculino,Pública,7.9,8.3,0.031400000000000004,7.8,8.0,7.5,0.0,5.68,5.0,123.0,5.625,-2.0,1,6.5143
925,0,Masculino,Pública,0.0,8.8,0.07519999999999999,8.9,8.8,9.0,0.0,8.17,10.0,0.0,8.75,0.0,1,7.801
924,0,Masculino,Pública,0.0,9.8,0.07519999999999999,9.2,8.8,9.5,0.0,8.28,5.0,0.0,8.125,-1.0,1,7.5105
923,0,Feminino,Pública,10.0,9.9,0.07519999999999999,9.2,9.1,9.2,0.0,8.056666667,5.0,0.0,8.125,-2.0,1,8.486033333
922,0,Feminino,Pública,9.0,9.0,0.07519999999999999,7.9,6.7,9.0,0.0,8.223333333,10.0,123.0,8.125,0.0,1,8.479366667
921,0,Feminino,Privada,9.5,9.6,0.07519999999999999,9.3,9.2,9.4,0.0,8.336666667,10.0,0.0,8.125,0.0,1,8.962033333
899,0,Feminino,Pública,10.0,9.4,0.0689,8.5,8.2,8.7,0.0,10.01,10.0,123.0,7.5,0.0,1,9.0112
897,0,Feminino,Pública,9.5,9.5,0.07519999999999999,6.8,6.8,6.7,0.0,9.5,10.0,0.0,6.875,0.0,1,8.5397
938,0,Feminino,Pública,8.0,8.5,0.0689,7.9,9.5,6.3,0.0,9.245,5.0,123.0,6.25,-2.0,1,7.7432
896,0,Feminino,Pública,9.0,9.8,0.0689,9.1,9.3,8.8,0.0,10.01,5.0,123.0,7.5,-2.0,1,8.6112
875,0,Masculino,Pública,10.0,9.4,0.07519999999999999,7.5,7.3,7.7,0.0,8.835,10.0,123.0,7.5,0.0,1,8.6492
874,0,Masculino,Pública,9.5,9.5,0.07519999999999999,7.3,7.0,7.5,0.0,9.845,5.0,0.0,7.5,-1.0,1,8.2712
873,0,Masculino,Pública,0.0,8.2,0.07519999999999999,4.8,6.3,3.3,0.0,6.67,5.0,0.0,6.25,-1.0,1,5.811
872,0,Feminino,Pública,8.5,9.7,0.07519999999999999,7.0,7.2,6.8,0.0,8.67,5.0,123.0,6.25,-2.0,1,7.8012
871,0,Feminino,Pública,0.0,6.7,0.0252,4.3,5.5,3.0,0.0,8.5,5.0,0.0,6.25,-2.0,1,5.267
870,0,Masculino,Pública,9.0,9.5,0.037599999999999995,6.9,6.8,7.0,0.0,6.84,5.0,0.0,4.375,-1.0,1,6.8617
869,0,Feminino,Pública,0.0,8.5,0.0876,1.5,2.0,1.0,0.0,5.165,5.0,0.0,5.0,-1.0,1,4.909
868,0,Feminino,Pública,9.0,10.0,0.0876,9.6,9.8,9.4,0.0,8.75,10.0,0.0,8.125,0.0,1,9.2587
867,0,Masculino,Pública,10.0,9.5,0.0876,7.1,7.8,6.3,0.0,8.67,10.0,123.0,7.1875,0.0,1,8.63895
866,0,Masculino,Pública,9.0,8.6,0.0876,8.9,8.7,9.0,0.0,8.415,10.0,0.0,7.5,0.0,1,8.6992
865,0,Feminino,Pública,0.0,8.3,0.0876,8.6,8.2,8.9,0.0,8.415,10.0,123.0,7.5,0.0,1,7.679
864,0,Masculino,Pública,8.5,8.7,0.07519999999999999,7.4,7.3,7.5,0.0,7.915,10.0,0.0,7.5,0.0,1,8.1552
863,0,Feminino,Pública,0.0,7.6,0.0814,6.3,7.0,5.5,0.0,8.5,10.0,123.0,7.5,0.0,1,7.034
862,0,Masculino,Pública,0.0,7.6,0.031400000000000004,6.3,7.0,5.5,0.0,6.26,10.0,0.0,5.9375,0.0,1,5.92975
861,0,Masculino,Pública,8.5,9.1,0.0814,8.9,8.5,9.2,0.0,8.585,5.0,0.0,7.5,-1.0,1,8.2212
860,0,Feminino,Pública,9.5,10.0,0.08130000000000001,9.6,9.8,9.4,0.0,8.92,10.0,0.0,8.4375,0.0,1,9.31095
1514,3,Feminino,Pública,10.0,7.5,0.07519999999999999,4.5,6.3,4.0,3.3,7.2975,10.0,0.0,7.1875,0.0,1,7.337116667
876,0,Masculino,Pública,9.5,9.5,0.07519999999999999,6.9,7.5,6.2,0.0,7.5,5.0,0.0,5.0,-1.0,1,7.4722
877,0,Masculino,Pública,0.0,9.5,0.0252,8.1,8.0,8.2,0.0,7.34,5.0,0.0,5.0,-2.0,1,6.24
878,0,Feminino,Pública,0.0,9.8,0.0252,8.2,8.2,8.2,0.0,8.915,5.0,123.0,6.875,-1.0,1,6.8225
888,0,Masculino,Pública,8.5,9.5,0.0689,9.1,8.7,9.5,0.0,9.0,10.0,123.0,7.5,0.0,1,8.8092
895,0,Feminino,Pública,9.5,9.9,0.07519999999999999,9.4,9.3,9.5,0.0,10.01,5.0,0.0,7.5,-1.0,1,8.8142
894,0,Masculino,Pública,9.5,10.0,0.07519999999999999,9.3,9.5,9.0,0.0,10.01,5.0,123.0,7.5,-1.0,1,8.8042
893,0,Feminino,Pública,8.5,9.0,0.07519999999999999,8.5,8.7,8.2,0.0,9.01,5.0,0.0,7.5,-1.0,1,8.1442
892,0,Masculino,Pública,8.0,9.6,0.0689,8.3,8.5,8.0,0.0,10.01,10.0,0.0,7.5,0.0,1,8.8112
891,0,Masculino,Privada,9.0,8.1,0.07519999999999999,6.5,8.3,4.7,0.0,5.84,10.0,0.0,6.875,0.0,1,7.4277
890,0,Feminino,Pública,9.5,9.5,0.0689,7.5,6.2,8.8,0.0,7.995,5.0,123.0,7.5,-1.0,1,7.8882
889,0,Masculino,Pública,0.0,9.1,0.0252,8.3,8.0,8.6,0.0,8.16,10.0,0.0,6.25,0.0,1,6.989
887,0,Masculino,Pública,9.0,10.0,0.07519999999999999,8.8,8.2,9.3,0.0,8.83,10.0,123.0,7.5,0.0,1,8.9182
879,0,Feminino,Pública,0.0,9.4,0.0252,6.3,6.3,6.2,0.0,8.585,10.0,0.0,6.25,0.0,1,6.724
886,0,Masculino,Pública,8.9,8.9,0.07519999999999999,8.4,7.8,9.0,0.0,9.09,10.0,0.0,7.5,0.0,1,8.6718
885,0,Feminino,Pública,8.5,9.4,0.07519999999999999,8.1,7.6,8.5,0.0,9.0,10.0,123.0,7.5,0.0,1,8.6422
884,0,Masculino,Pública,9.0,9.8,0.07519999999999999,8.7,8.5,8.8,0.0,8.665,10.0,0.0,7.5,0.0,1,8.8252
883,0,Feminino,Pública,9.0,9.7,0.043899999999999995,8.8,8.4,9.2,0.0,8.66,10.0,123.0,6.875,0.0,1,8.4587
882,0,Feminino,Pública,9.5,9.7,0.0689,8.4,8.0,8.7,0.0,8.17,10.0,123.0,6.25,0.0,1,8.5082
881,0,Feminino,Pública,9.0,8.6,0.0252,4.7,4.8,4.5,0.0,4.16,10.0,0.0,3.75,0.0,1,6.0092
880,0,Masculino,Pública,10.0,8.9,0.07519999999999999,7.3,7.5,7.0,0.0,6.25,10.0,0.0,5.0,0.0,1,7.7322
937,0,Feminino,Pública,10.0,7.9,0.07519999999999999,4.9,5.5,4.3,0.0,6.59,5.0,0.0,5.625,-2.0,1,6.6927
939,0,Feminino,Pública,10.0,6.1,0.07519999999999999,6.0,6.2,5.8,0.0,8.17,10.0,0.0,5.625,0.0,1,7.3687
1020,0,Masculino,Pública,10.0,9.6,0.07519999999999999,7.7,7.7,7.7,0.0,8.84,10.0,0.0,6.875,0.0,1,8.6677
981,0,Feminino,Pública,9.0,7.7,0.07519999999999999,7.2,6.8,7.5,0.0,9.085,5.0,0.0,6.875,-2.0,1,7.6267
999,0,Feminino,Pública,9.5,9.7,0.07519999999999999,8.4,8.5,8.3,0.0,9.09,10.0,0.0,7.5,0.0,1,8.8902
998,0,Feminino,Pública,10.0,7.5,0.0252,7.9,8.0,7.8,0.0,7.67,5.0,0.0,5.625,-1.0,1,6.9287
997,0,Feminino,Pública,9.0,10.0,0.07519999999999999,9.3,9.5,9.0,0.0,8.17,10.0,0.0,7.5,0.0,1,8.8862
996,0,Feminino,Pública,9.5,8.1,0.07519999999999999,8.9,9.1,8.6,0.0,6.5,10.0,123.0,6.25,0.0,1,8.0172
995,0,Feminino,Pública,9.0,7.6,0.07519999999999999,0.0,0.0,0.0,0.0,8.34,10.0,0.0,6.875,0.0,1,6.5277
994,0,Masculino,Pública,9.0,7.9,0.07519999999999999,3.3,1.7,4.9,0.0,5.08,10.0,123.0,4.375,0.0,1,6.3457
993,0,Masculino,Pública,9.5,6.1,0.0252,5.6,5.7,5.4,0.0,6.67,5.0,123.0,6.875,-2.0,1,6.0537
992,0,Masculino,Pública,9.5,9.4,0.07519999999999999,9.3,9.0,9.5,0.0,7.0,10.0,123.0,7.5,0.0,1,8.5822
991,0,Masculino,Pública,8.5,9.2,0.07519999999999999,7.9,8.0,7.8,0.0,6.84,10.0,123.0,6.875,0.0,1,8.0777
990,0,Feminino,Pública,9.0,7.6,0.07519999999999999,7.5,9.2,5.8,0.0,6.67,5.0,0.0,5.625,-1.0,1,7.0687
989,0,Feminino,Pública,9.0,9.6,0.07519999999999999,8.2,8.7,7.7,0.0,10.01,5.0,0.0,7.5,-1.0,1,8.4642
988,0,Feminino,Pública,9.0,9.2,0.07519999999999999,6.2,5.2,7.2,0.0,10.01,5.0,123.0,7.5,-1.0,1,7.9842
987,0,Feminino,Pública,10.0,9.1,0.07519999999999999,7.9,8.0,7.8,0.0,10.01,5.0,123.0,7.5,-2.0,1,8.4042
986,0,Masculino,Pública,8.5,9.8,0.0252,7.5,8.3,6.7,0.0,9.345,5.0,0.0,7.5,-1.0,1,7.6812
985,0,Feminino,Pública,9.5,9.4,0.07519999999999999,8.0,8.0,8.0,0.0,9.925,10.0,123.0,7.5,0.0,1,8.9172
984,0,Feminino,Pública,9.5,8.9,0.0252,7.1,7.3,6.8,0.0,7.0,5.0,0.0,5.625,-2.0,1,6.8547
983,0,Feminino,Pública,8.0,10.0,0.07519999999999999,5.0,5.0,5.0,0.0,8.175,10.0,123.0,5.0,0.0,1,7.6872
1000,0,Feminino,Pública,10.0,9.3,0.0377,8.0,8.2,7.8,0.0,8.675,5.0,0.0,7.8125,-2.0,1,7.85345
1001,0,Masculino,Pública,9.5,9.2,0.0377,9.0,8.8,9.2,0.0,8.425,10.0,0.0,7.1875,0.0,1,8.37095
1002,0,Masculino,Pública,10.0,10.0,0.0377,7.3,7.0,7.5,0.0,8.34,5.0,123.0,7.8125,-1.0,1,7.77645
1012,0,Masculino,Pública,8.0,7.5,0.07519999999999999,7.8,7.8,7.8,0.0,9.345,5.0,0.0,7.5,-2.0,1,7.7312
1019,0,Feminino,Pública,9.0,9.6,0.07519999999999999,9.3,9.5,9.0,0.0,10.01,5.0,0.0,7.5,-2.0,1,8.6742
1018,0,Feminino,Pública,0.0,9.2,0.031400000000000004,7.9,7.8,8.0,0.0,9.0,5.0,0.0,6.875,-2.0,1,6.7215
1017,0,Masculino,Pública,10.0,9.5,0.07519999999999999,9.2,9.2,9.2,0.0,10.01,5.0,0.0,7.5,-1.0,1,8.7442
1016,0,Feminino,Pública,10.0,9.8,0.07519999999999999,9.3,9.3,9.3,0.0,9.84,10.0,123.0,7.5,0.0,1,9.2902
1015,0,Feminino,Pública,9.0,9.9,0.07519999999999999,9.0,9.0,9.0,0.0,9.925,5.0,123.0,7.5,-1.0,1,8.6672
1014,0,Feminino,Pública,10.0,9.3,0.07519999999999999,9.1,9.0,9.2,0.0,9.925,10.0,123.0,7.5,0.0,1,9.1672
1013,0,Masculino,Pública,9.0,9.8,0.07519999999999999,5.9,6.0,5.8,0.0,8.34,5.0,123.0,5.625,-1.0,1,7.5227
1011,0,Masculino,Pública,10.0,9.0,0.07519999999999999,7.3,7.3,7.3,0.0,8.425,5.0,0.0,5.625,-1.0,1,7.7597
1003,0,Feminino,Pública,7.4,8.8,0.031400000000000004,8.3,8.5,8.0,0.0,7.09,10.0,123.0,6.5625,0.0,1,7.54005
1010,0,Masculino,Pública,9.5,9.7,0.07519999999999999,9.1,9.0,9.2,0.0,10.01,5.0,123.0,7.5,-2.0,1,8.7142
1009,0,Feminino,Pública,0.0,9.5,0.031400000000000004,6.9,7.7,6.0,0.0,6.34,5.0,123.0,5.0,-1.0,1,5.852
1008,0,Masculino,Pública,9.5,6.8,0.0377,8.9,9.0,8.7,0.0,7.925,5.0,123.0,7.5,-1.0,1,7.2922
1007,0,Masculino,Pública,8.0,9.4,0.0377,8.3,8.8,7.8,0.0,8.59,5.0,0.0,7.8125,-1.0,1,7.71645
1006,0,Feminino,Pública,9.0,8.8,0.031400000000000004,7.8,8.0,7.5,0.0,7.09,5.0,0.0,6.875,-2.0,1,7.1297
1005,0,Feminino,Pública,9.5,8.8,0.031400000000000004,8.3,8.0,8.5,0.0,8.675,5.0,0.0,8.75,-2.0,1,7.7842
1004,0,Feminino,Pública,0.0,8.3,0.031400000000000004,7.7,7.8,7.5,0.0,8.005,10.0,0.0,7.1875,0.0,1,6.82375
982,0,Masculino,Pública,9.0,8.4,0.0252,6.3,6.8,5.7,0.0,7.02,5.0,123.0,6.25,-2.0,1,6.6112
980,0,Feminino,Pública,0.0,9.5,0.07519999999999999,7.9,8.5,7.2,0.0,10.01,10.0,0.0,7.5,0.0,1,7.974
940,0,Feminino,Pública,10.0,9.2,0.07519999999999999,8.7,9.0,8.4,0.0,8.67,10.0,0.0,6.25,0.0,1,8.6912
979,0,Feminino,Pública,9.0,10.0,0.07519999999999999,5.4,5.0,5.7,0.0,10.01,5.0,123.0,7.5,-2.0,1,7.9742
957,0,Feminino,Pública,9.5,9.7,0.07519999999999999,7.8,7.5,8.0,0.0,9.84,5.0,0.0,6.25,-1.0,1,8.2852
956,0,Feminino,Pública,0.0,9.5,0.0377,6.0,7.5,4.5,0.0,8.01,10.0,123.0,5.625,0.0,1,6.6415
955,0,Feminino,Pública,10.0,9.5,0.0377,7.4,7.2,7.5,0.0,9.84,5.0,0.0,6.25,-1.0,1,7.8402
954,0,Masculino,Pública,9.0,8.9,0.07519999999999999,5.4,5.2,5.5,0.0,5.595,10.0,123.0,5.625,0.0,1,7.1837
953,0,Masculino,Pública,9.0,5.6,0.07519999999999999,5.0,5.0,5.0,0.0,5.93,10.0,123.0,5.625,0.0,1,6.5207
952,0,Feminino,Pública,0.0,7.6,0.07519999999999999,7.5,6.2,8.8,0.0,10.01,5.0,0.0,7.5,-2.0,1,7.024
951,0,Feminino,Pública,9.5,9.9,0.07519999999999999,7.3,7.5,7.0,0.0,10.01,10.0,123.0,7.5,0.0,1,8.8842
950,0,Masculino,Pública,8.5,8.4,0.0252,7.1,8.0,6.2,0.0,5.925,5.0,123.0,5.625,-2.0,1,6.4497
949,0,Feminino,Pública,0.0,9.5,0.031400000000000004,5.4,4.5,6.3,0.0,7.675,5.0,123.0,5.625,-2.0,1,5.8915
948,0,Feminino,Pública,8.5,9.7,0.031400000000000004,8.4,8.5,8.2,0.0,10.01,10.0,123.0,7.5,0.0,1,8.5262
947,0,Feminino,Pública,9.0,9.7,0.07519999999999999,6.3,6.5,6.0,0.0,6.68,10.0,0.0,5.625,0.0,1,7.7407
946,0,Feminino,Pública,9.0,6.3,0.07519999999999999,6.1,6.0,6.2,0.0,6.35,10.0,0.0,5.625,0.0,1,6.9647
945,0,Masculino,Pública,0.0,8.4,0.07519999999999999,5.3,5.5,5.0,0.0,8.09,5.0,0.0,6.25,-1.0,1,6.225
944,0,Feminino,Pública,10.0,8.7,0.0252,7.7,7.1,8.3,0.0,7.01,10.0,0.0,5.625,0.0,1,7.4967
943,0,Feminino,Pública,0.0,7.2,0.0252,7.0,5.3,8.7,0.0,6.35,10.0,0.0,6.25,0.0,1,5.987
942,0,Feminino,Pública,9.5,9.7,0.0252,6.6,7.7,5.5,0.0,9.005,5.0,0.0,6.25,-1.0,1,7.3882
941,0,Feminino,Pública,10.0,8.4,0.07519999999999999,8.4,8.1,8.7,0.0,8.67,10.0,123.0,7.5,0.0,1,8.5962
958,0,Masculino,Pública,9.5,9.9,0.0377,7.2,7.3,7.0,0.0,7.68,5.0,123.0,6.25,-2.0,1,7.3982
959,0,Masculino,Pública,0.0,9.6,0.07519999999999999,7.3,7.5,7.0,0.0,8.255,10.0,123.0,5.625,0.0,1,7.3355
960,0,Feminino,Pública,7.9,9.5,0.0252,6.4,6.0,6.7,0.0,6.43,5.0,0.0,5.625,-2.0,1,6.5623
970,0,Masculino,Pública,8.5,8.2,0.0252,7.8,7.0,8.5,0.0,7.6,10.0,123.0,5.625,0.0,1,7.3747
978,0,Masculino,Pública,8.5,8.4,0.07519999999999999,4.2,0.0,8.3,0.0,7.5,5.0,123.0,6.25,-1.0,1,6.7372
977,0,Masculino,Pública,10.0,8.7,0.07519999999999999,6.1,5.4,6.8,0.0,6.59,5.0,123.0,5.625,-2.0,1,7.0927
976,0,Feminino,Pública,9.5,9.6,0.07519999999999999,9.2,9.0,9.3,0.0,9.67,10.0,123.0,9.375,0.0,1,9.3237
975,0,Feminino,Pública,9.0,10.0,0.07519999999999999,6.5,5.0,8.0,0.0,8.915,10.0,123.0,8.125,0.0,1,8.5477
974,0,Masculino,Pública,0.0,9.8,0.07519999999999999,9.4,9.2,9.5,0.0,9.67,5.0,0.0,9.375,-1.0,1,7.9535
972,0,Feminino,Pública,9.0,8.4,0.07519999999999999,7.7,8.0,7.3,0.0,9.67,10.0,0.0,8.75,0.0,1,8.6712
971,0,Feminino,Pública,9.5,7.9,0.07519999999999999,7.5,6.5,8.4,0.0,9.0,10.0,0.0,8.125,0.0,1,8.3847
969,0,Masculino,Pública,9.0,8.8,0.07519999999999999,9.0,8.7,9.3,0.0,9.0,10.0,0.0,8.75,0.0,1,8.8872
961,0,Feminino,Pública,8.0,9.2,0.07519999999999999,7.3,6.8,7.8,0.0,10.01,10.0,0.0,7.5,0.0,1,8.6042
968,0,Feminino,Pública,8.5,9.8,0.07519999999999999,8.8,8.7,8.9,0.0,9.67,10.0,0.0,8.75,0.0,1,9.1312
967,0,Feminino,Pública,8.5,10.0,0.07519999999999999,9.8,9.8,9.8,0.0,9.67,10.0,0.0,8.75,0.0,1,9.3712
966,0,Feminino,Pública,9.0,9.7,0.0377,6.4,7.0,5.8,0.0,9.255,5.0,123.0,7.5,-1.0,1,7.5982
965,0,Feminino,Pública,9.0,10.0,0.0377,6.8,6.5,7.0,0.0,9.51,5.0,0.0,7.5,-1.0,1,7.7792
964,0,Masculino,Pública,9.5,5.3,0.07519999999999999,5.9,7.0,4.7,0.0,7.095,5.0,123.0,5.625,-2.0,1,6.4137
963,0,Feminino,Pública,9.5,6.9,0.043899999999999995,5.1,4.2,6.0,0.0,7.095,5.0,0.0,5.625,-2.0,1,6.2707
962,0,Masculino,Pública,10.0,9.9,0.031400000000000004,6.1,6.5,5.7,0.0,6.265,5.0,123.0,5.625,-2.0,1,6.8297
1186,1,Feminino,Privada - Programa de Apadrinhamento,0.0,7.0,0.07519999999999999,3.5,4.2,2.7,0.0,7.223333333,5.0,123.0,7.8125,-1.0,1,5.567916667
1081,0,Masculino,Pública,0.0,8.3,0.0689,8.8,8.9,8.6,0.0,8.165,5.0,0.0,7.5,-2.0,1,6.982
1188,1,Masculino,Pública,8.5,9.6,0.07519999999999999,8.1,7.8,8.3,0.0,8.113333333,10.0,0.0,7.96875,0.0,1,8.551741667
1412,2,Feminino,Pública,9.0,7.1,0.0377,9.0,8.5,9.5,0.0,8.116666667,10.0,0.0,7.708333333,0.0,1,7.891366667
1410,2,Masculino,Pública,8.0,8.4,0.07519999999999999,4.7,2.5,6.8,0.0,7.78,5.0,0.0,7.291666667,-2.0,1,6.947366667
